6.913638114929199219e-01
3.137627895474434103e-01
2.830350512415170661e-01
2.807219442576169843e-01
2.796667548418044769e-01
2.789822634011506763e-01
2.768844444528222315e-01
2.738261433169245640e-01
2.741296416223049093e-01
2.735136778056621587e-01
2.713439004570245561e-01
2.707824147716164642e-01
2.691470445357262986e-01
2.639502492621541019e-01
2.602312317863106905e-01
2.542005186714231812e-01
2.520646907575428419e-01
2.501543142274021969e-01
2.458887129947543160e-01
2.426335180401802127e-01
2.374738566149026120e-01
2.338434695303440169e-01
2.334018497243523504e-01
2.298664899989962540e-01
2.280691068246960551e-01
2.209660204332321853e-01
2.166672517824917987e-01
2.109029611349105826e-01
2.086370151247829152e-01
2.017381275594234413e-01
1.978889545481652135e-01
1.952813067603856312e-01
1.912793451985344284e-01
1.880606390833854669e-01
1.846871595480479300e-01
1.792749669887125363e-01
1.810067230854183473e-01
1.762713654376566463e-01
1.723375309095717955e-01
1.727350209234282397e-01
1.662904422134161009e-01
1.645203367704525521e-01
1.602721087899990349e-01
1.557643871661275603e-01
1.587225487371906607e-01
1.512588896434754193e-01
1.464443924955557974e-01
1.424009695691056676e-01
1.389210803010501039e-01
1.389667682596482379e-01
