6.913105249404907227e-01
3.847826746851205626e-01
2.886520493701100198e-01
2.846447796821593990e-01
2.821381153166294120e-01
2.836279510632157552e-01
2.852405687347054353e-01
2.806911706775426785e-01
2.821989712789654825e-01
2.882431635633110889e-01
2.767951580882072604e-01
2.801510730236768665e-01
2.722487464398145596e-01
2.615683598183095593e-01
2.454882917851209656e-01
2.344434377113357171e-01
2.289366325582377626e-01
2.408570733135566022e-01
2.164942599083296837e-01
2.033279184931889305e-01
2.015035468216519743e-01
1.955175436008721457e-01
2.721304473436902960e-01
2.109916285158833504e-01
1.906596899353898977e-01
1.930853578923270031e-01
1.935690618427470255e-01
1.972278966744197559e-01
3.299107181257568411e-01
4.642982559711672508e-01
3.330035654976963855e-01
2.925720116645097457e-01
3.104531676918268479e-01
3.000794985815882776e-01
2.899004799276590494e-01
2.900723029822110943e-01
2.844184339046478271e-01
2.837837778180837822e-01
2.869962779581546886e-01
2.836624787636101153e-01
2.813734129918739058e-01
2.812468069868627740e-01
2.766896927859633926e-01
2.787110667647794138e-01
2.908723379760049244e-01
4.161597504541277859e-01
4.901917064189910689e-01
3.742799647152423859e-01
3.039719994813203652e-01
2.938051271289586763e-01
